SalePrice,Area,Bedrooms,Bathrooms,CarParks,PropertyType
455000,151,2,1,1,1
545000,712,3,2,2,0
1061500,721,5,2,2,0
720000,1626,2,2,1,1
620000,318,4,2,2,0
340000,585,3,1,1,0
365000,508,4,2,2,0
478000,545,4,2,2,0
300000,493,3,1,2,0
300000,202,3,2,2,1
385000,590,3,1,2,0
343000,530,3,2,2,0
735000,483,2,1,1,0
510000,643,3,2,2,0
309000,624,3,1,2,0
425000,537,3,2,2,0
365000,1813,3,1,1,1
214000,400,4,2,2,0
450000,1906,2,1,1,1
360000,178,3,2,2,1
840000,690,3,2,6,0
850000,238,2,2,2,1
860000,751,4,2,3,0
440000,201,2,1,1,0
470000,448,4,2,2,0
805000,1626,2,2,1,1
425000,507,4,2,2,0
805000,912,3,1,2,0
360000,1000,4,2,2,0
385000,594,3,1,2,0
415000,1827,1,1,0,1
610000,354,3,1,2,1
417000,495,4,2,2,0
430000,400,4,2,2,0
1810000,2846,3,2,2,1
555000,499,4,1,2,0
312000,573,3,1,2,0
256000,645,3,1,1,0
402362,350,3,2,2,0
838888,669,4,1,2,0
385000,199,3,1,2,1
450000,696,5,2,2,0
350000,514,4,1,2,0
1310000,510,3,2,3,0
300000,355,3,2,2,1
527500,703,2,1,1,1
538000,361,3,2,2,0
249500,641,1,1,1,1
545000,588,2,1,1,1
730000,177,3,2,1,1
889700,848,3,2,2,1
388000,2162,2,2,1,1
635000,774,4,2,2,0
355000,320,3,2,1,0
316800,369,3,2,2,0
715000,856,3,2,1,0
390000,183,2,1,2,1
460500,606,4,1,3,0
689000,916,2,1,1,0
894500,353,2,2,1,0
938000,2306,3,2,1,1
480000,713,3,2,2,0
576000,291,2,1,1,0
420000,576,4,2,2,0
1691225,785,5,2,2,0
427500,903,4,2,2,0
999000,248,4,2,1,0
285001,1292,2,1,1,1
357000,312,3,1,1,0
430000,505,3,2,2,0
745000,657,4,2,2,0
400000,1308,3,2,2,1
1162088,652,3,2,2,0
420000,884,1,1,1,1
462000,536,4,2,2,0
435000,79,2,1,1,1
627500,706,3,1,2,0
335000,459,3,2,2,0
700000,630,4,2,5,0
540000,516,3,1,2,0
457500,908,1,1,1,1
373000,951,2,2,2,1
565000,2127,2,2,1,1
540000,757,3,2,2,0
1134000,575,3,1,1,0
439000,508,4,2,2,0
437500,300,3,1,1,0
1761000,610,4,2,3,0
305000,413,3,1,1,1
1260500,559,4,3,2,0
1040000,613,4,3,3,0
376500,528,3,2,2,0
505000,343,3,1,2,1
252250,650,3,1,2,0
367000,265,3,2,2,0
327500,288,2,1,1,1
615000,336,3,2,2,0
1275000,1670,3,2,1,1
374950,315,4,2,2,0
342000,586,3,1,4,0
305000,1382,2,1,1,0
310000,640,3,1,2,0
266000,584,3,1,3,0
3084807,688,3,1,2,0
960000,240,3,2,2,1
385000,370,4,3,2,0
467500,2126,2,1,1,1
289000,1416,1,1,1,0
355000,1564,1,1,1,1
395000,448,3,2,2,0
392000,313,4,2,1,0
645000,604,3,1,2,0
479000,1214,1,1,1,1
264000,3481,2,1,1,1
2225000,425,3,2,1,0
930000,650,4,1,2,0
532000,576,4,2,2,0
420000,832,4,2,2,0
752500,343,2,1,1,0
260000,1438,5,2,2,1
240000,454,2,1,1,1
401000,721,4,2,2,0
1150000,179,2,1,0,0
625000,419,6,4,2,0
349000,528,2,1,1,1
254000,3437,2,1,1,1
655000,600,3,2,2,0
817600,1067,4,3,3,0
230000,305,3,1,1,1
880000,539,3,2,2,0
725000,428,1,2,2,0
393000,427,3,1,2,0
395000,1969,1,1,1,1
270000,1220,3,1,1,1
686000,246,3,2,2,1
705000,334,2,1,2,0
410000,467,3,2,2,0
290000,312,2,1,1,0
360000,530,3,2,2,0
443000,445,4,2,2,0
315000,473,4,1,2,0
900000,914,4,2,2,0
5405000,1213,2,1,1,1
287000,448,2,1,1,0
499000,238,3,2,2,1
3400000,780,4,3,2,0
495000,620,3,2,2,0
360000,657,2,1,1,0
1310000,592,4,1,2,0
829000,268,3,1,1,1
455000,145,2,1,1,0
360000,142,2,2,2,1
325000,342,3,1,1,0
275000,1400,2,1,1,1
1505000,1076,4,3,2,0
812000,724,2,1,1,0
422000,582,4,2,2,0
438500,1653,1,1,1,1
240500,590,3,1,2,0
337250,2090,2,1,1,1
525000,578,3,2,2,0
480000,2439,2,1,1,0
440000,350,3,2,2,0
270000,391,2,1,2,1
305000,151,3,2,1,0
385000,966,3,1,1,0
525000,146,2,1,1,0
630000,358,3,1,1,0
401000,1157,2,1,1,1
253500,918,1,1,1,1
328000,1074,3,1,1,1
285000,700,3,1,2,0
315000,242,2,1,1,1
1050000,749,4,3,2,0
290000,313,3,1,1,0
450000,946,3,1,2,1
410000,431,4,2,1,0
200000,560,3,2,2,0
287000,300,2,1,1,1
558000,529,2,1,1,1
1775000,647,4,3,2,0
462000,448,3,2,2,0
569000,1517,2,2,1,1
385000,568,4,2,2,0
826000,635,2,1,2,0
346000,552,5,2,1,0
654700,1027,2,1,1,1
455000,538,3,1,1,0
395000,326,4,2,2,0
605000,518,3,1,2,0
491500,300,3,1,1,1
445000,488,1,1,1,0
1380000,613,4,3,2,0
366000,438,4,2,2,0
280000,535,3,2,1,0
490000,651,3,2,2,0
695500,529,3,2,2,1
225000,245,3,1,1,1
345000,143,2,1,1,1
2040000,743,3,1,1,0
668000,460,3,1,1,0
751000,412,3,2,1,0
361000,348,4,2,2,0
425000,1969,1,1,1,1
335000,121,2,2,1,0
320000,400,2,2,1,0
550000,1779,1,1,1,1
455000,231,2,1,1,1
320000,534,3,1,1,0
297000,719,3,2,4,0
590000,1969,2,2,1,1
540000,660,6,3,2,0
920000,201,2,1,1,0
325000,546,3,1,2,0
390000,639,3,1,2,0
415000,671,4,1,1,0
300005,325,2,1,1,1
520000,121,2,1,1,1
550000,266,3,2,1,0
720000,440,3,1,2,0
1890000,1030,2,2,2,1
336000,448,3,2,2,0
293000,122,3,2,2,0
570000,378,5,3,2,0
442000,1074,2,1,1,1
1285500,696,4,2,2,0
1100000,697,3,2,3,0
395000,1653,2,1,0,0
275000,580,4,2,1,0
599500,252,2,1,2,0
555000,195,2,1,1,1
260000,778,1,1,1,1
645000,392,3,2,2,0
222500,289,2,1,1,1
200000,202,3,2,2,1
410000,76,3,2,1,0
345000,569,3,2,1,0
370000,493,2,1,2,0
355000,345,3,1,1,0
357000,277,3,2,2,0
720000,269,3,1,1,0
280000,176,3,2,3,1
425000,588,1,1,1,0
320000,568,2,1,1,1
633000,664,5,2,2,0
1003000,613,3,2,2,0
350000,1000,3,2,4,0
1620000,351,3,2,2,1
390000,400,3,2,2,0
528000,3003,2,1,1,1
1510000,495,4,1,1,1
396500,541,3,1,2,0
375000,400,4,2,2,0
560000,222,3,1,1,0
421000,704,3,2,4,0
490000,752,4,3,2,0
430000,661,4,2,2,0
455000,687,4,2,2,0
670000,512,4,2,2,0
635000,524,3,1,1,0
553000,618,2,2,1,0
310000,544,4,2,2,0
255000,657,1,1,1,1
260000,2336,2,1,1,1
1370500,506,3,3,1,0
530000,603,4,2,2,0
1275000,320,3,1,1,0
370000,262,3,2,1,0
670000,848,3,2,1,0
318000,455,3,1,1,0
383000,447,4,2,2,0
500000,397,4,2,2,0
835000,905,4,2,2,0
230000,660,3,1,1,0
1024000,237,3,3,2,0
370000,583,3,2,3,0
305000,2038,2,1,1,1
505000,166,2,1,1,1
685000,403,3,1,1,0
317000,550,3,2,2,0
424000,1105,1,1,1,1
330000,709,3,1,1,0
640000,1280,2,2,1,1
370000,336,3,2,2,0
395000,610,4,2,2,0
415000,317,3,2,1,0
870000,487,3,2,1,0
322500,585,3,2,1,0
395000,175,2,1,1,0
425000,648,3,2,2,0
386000,448,4,2,2,0
309000,1239,1,1,1,1
517500,402,2,1,1,1
270000,149,3,1,1,1
600000,1013,3,3,4,0
260000,543,3,1,2,0
538000,372,3,1,1,0
440000,590,4,2,1,0
550500,560,3,1,1,0
510000,180,2,1,2,1
385000,546,3,2,3,0
750000,237,2,2,1,1
450000,689,1,1,1,1
1225000,527,4,2,2,0
335000,377,3,2,1,0
449900,766,3,1,1,0
345000,613,4,2,1,0
352500,299,3,2,1,0
1126000,838,4,2,4,0
505000,711,4,2,2,0
480000,697,3,2,2,0
420000,690,6,2,1,0
445000,506,4,2,2,0
490000,90,3,2,2,0
1155000,131,3,2,1,0
330000,138,2,2,1,0
385000,193,2,1,2,1
1162500,336,4,2,2,0
408000,643,3,2,2,0
286000,1294,1,1,1,1
430000,642,3,1,1,0
360000,574,3,1,2,0
770000,511,3,1,2,0
320000,124,4,2,1,0
880000,557,3,1,1,0
566000,568,4,2,2,0
230000,534,2,1,1,0
379500,587,3,1,2,0
437500,989,1,1,1,1
364500,575,1,1,0,1
625000,684,2,1,1,0
327000,536,3,2,1,0
233000,750,3,1,1,0
450000,576,3,2,2,0
335000,210,2,2,1,0
600430,1575,1,1,2,1
270000,1027,2,1,1,1
310000,202,2,1,1,1
480000,1023,2,1,1,0
380000,1930,1,1,1,1
420000,1639,2,1,2,1
585000,790,4,2,2,0
510000,805,3,2,2,0
335000,155,3,2,2,1
620000,697,3,1,3,0
470000,800,4,2,2,0
520000,685,3,2,3,0
821000,502,3,1,2,0
765000,173,2,2,1,1
375000,375,3,2,2,0
314000,194,3,2,2,0
215000,580,3,1,2,0
330000,357,3,2,1,0
260000,707,4,3,2,0
225000,3318,1,1,1,1
485000,335,4,2,2,0
240000,601,3,1,1,0
900000,1000,4,2,2,0
685000,656,4,2,3,0
1600000,1041,5,3,2,0
390000,608,4,2,2,0
387000,400,3,2,2,0
269000,215,3,1,1,1
250000,595,4,1,1,0
280000,2767,1,1,1,1
1075000,993,5,2,2,0
1085000,468,3,1,2,0
570000,557,3,1,1,0
1182500,139,2,1,1,0
248000,580,3,1,4,0
950000,461,4,3,3,0
405000,543,3,2,2,0
328000,1922,1,1,2,1
3000000,1557,3,3,3,1
204000,448,4,2,2,0
930000,693,3,1,2,0
443000,350,4,2,2,0
950000,546,3,1,2,0
389500,81,3,3,2,1
339000,313,3,2,1,0
540000,500,4,2,2,0
675000,1209,2,1,1,1
315000,2463,2,1,1,1
360000,475,3,2,2,0
1180000,813,3,2,1,0
421000,703,4,2,4,0
327750,538,3,2,2,0
1220000,479,4,1,2,0
318000,625,3,1,2,0
671500,3003,2,2,1,1
507000,868,3,1,3,0
520000,663,4,2,2,0
310000,1718,1,1,1,1
745000,932,3,1,1,0
352000,392,3,2,2,0
779000,93,3,2,2,1
750000,233,4,2,2,0
368000,975,1,1,1,1
540000,2574,1,1,1,1
310000,1027,1,1,0,1
470000,512,3,2,2,0
425000,1511,1,1,1,1
765000,807,4,1,2,0
2525000,697,4,2,3,0
290000,1201,1,1,1,0
1062000,873,5,1,4,0
518000,3003,2,1,1,1
487000,1026,3,1,1,1
1110000,577,3,1,3,0
300000,67,2,2,1,0
256000,797,1,1,0,0
354000,586,3,1,2,0
485000,604,2,1,1,1
350000,400,3,2,2,0
736000,587,3,1,1,0
665000,492,4,2,2,0
350000,194,2,1,1,1
560000,599,2,2,2,0
850001,702,3,1,2,0
440000,529,2,1,1,1
975000,932,3,2,2,0
229000,447,3,2,2,0
715000,543,2,1,1,1
380000,607,3,2,2,0
620000,828,3,2,2,0
1980000,948,1,1,1,0
1750000,752,3,1,2,0
535000,560,4,2,2,0
283500,570,3,2,2,0
605000,941,2,1,1,1
480000,2825,2,2,1,1
330000,301,3,2,1,1
690000,165,4,3,1,0
389000,490,3,2,2,0
442500,716,4,2,2,0
1170000,449,4,1,2,0
520000,998,2,1,1,1
350000,325,3,2,2,0
491000,1115,2,1,1,1
530000,894,4,2,2,0
275000,1993,1,1,0,1
410000,1011,2,2,1,0
1200000,780,2,2,2,1
390000,648,3,2,2,0
595000,604,4,2,2,0
565000,762,2,1,1,1
360000,525,3,2,2,0
330000,2451,2,1,3,1
324950,303,3,2,2,0
676000,695,3,1,1,0
330000,213,3,2,2,0
725000,648,4,2,2,0
1300000,1207,3,2,2,1
610000,311,4,2,2,0
995000,307,5,2,2,0
313000,650,3,2,4,0
255000,743,1,1,1,1
336000,401,4,2,2,0
360000,645,3,2,6,0
410000,574,4,2,2,0
355000,320,3,2,1,0
560000,255,3,1,2,0
973000,659,4,2,2,0
620000,916,2,1,4,0
665000,218,3,2,2,1
432000,568,4,2,2,0
409500,1653,1,1,1,1
682000,517,3,1,4,0
1160000,470,2,1,1,0
680000,2345,2,2,1,1
1385000,3009,3,2,2,1
256000,546,3,1,1,0
245000,160,1,1,1,1
275000,184,3,1,1,1
460000,330,2,1,1,1
445000,620,3,1,1,0
350000,352,3,2,1,1
2900000,2325,3,2,4,1
415000,560,4,2,2,0
355000,1074,3,1,1,1
620000,527,2,2,2,0
570000,1050,3,2,4,0
323000,651,3,1,2,0
783000,557,3,1,2,0
450000,421,3,2,2,0
396995,409,4,2,2,0
449500,883,3,1,2,1
730000,820,3,2,6,0
625000,438,5,2,2,0
442500,176,3,2,1,1
830000,1024,5,3,4,0
432000,407,5,2,2,0
495000,291,2,2,1,1
1110000,1055,4,3,6,0
390000,515,3,2,2,0
1225000,404,5,4,2,0
380000,450,4,2,2,0
591500,427,3,1,2,0
200000,484,4,2,2,0
400000,481,3,2,2,1
375000,563,3,1,2,0
643000,2127,2,1,1,1
450000,558,4,2,2,0
500000,1055,1,1,1,1
494000,915,4,2,2,0
338000,110,3,2,1,1
355000,626,4,2,2,0
1370000,378,4,3,2,0
650000,581,2,1,1,1
1430000,84,4,2,1,1
451000,1593,2,1,1,1
220000,180,2,1,1,1
330000,95,3,1,1,1
818000,301,3,2,1,0
840000,669,4,2,2,0
1335000,405,3,2,2,0
2050000,763,3,1,2,0
455000,476,4,2,2,0
357000,448,3,2,2,0
310500,315,3,2,2,0
1300000,650,4,2,1,0
327000,569,3,1,3,0
332500,194,2,1,1,1
257000,530,3,2,3,0
920000,641,3,1,1,0
446000,250,2,2,2,0
305000,174,2,1,1,0
415500,660,3,1,1,0
361000,1009,2,1,2,1
451000,1392,2,1,1,1
410000,521,3,1,1,0
585000,850,3,1,1,1
470000,2785,1,1,1,1
410000,608,3,2,2,0
430000,412,2,1,1,1
801000,282,2,1,1,0
235000,749,1,1,1,1
680000,510,3,1,1,0
285000,377,3,2,2,0
635000,972,2,1,1,1
1945000,461,4,2,2,0
370000,585,3,1,3,0
642000,553,3,1,2,0
367000,544,4,2,2,0
365000,1401,2,1,1,1
550000,161,3,1,2,1
875000,792,4,3,2,0
390000,256,3,2,1,1
537500,139,2,1,1,1
780000,649,2,1,2,0
467000,2896,1,1,1,1
400000,531,2,1,1,0
455000,333,4,2,2,0
690000,582,4,2,2,0
322000,650,4,2,2,0
355000,191,3,2,2,1
450000,152,3,1,1,0
815000,613,4,2,1,0
485000,671,3,1,1,0
735000,640,5,3,2,0
425000,464,3,1,1,0
1630000,708,2,2,1,0
262000,542,3,1,2,0
324000,165,2,1,1,0
653000,2323,2,2,1,1
680500,2238,2,1,1,1
365000,455,3,2,2,0
535000,2781,2,1,1,1
460000,672,3,2,2,0
840000,277,3,3,2,1
370000,719,3,1,1,0
431000,1228,2,1,1,1
856000,811,4,2,2,0
305000,148,2,2,2,0
360000,530,3,2,2,0
406000,906,2,1,1,1
335000,266,2,1,1,0
560000,588,2,1,1,1
605000,414,3,2,2,0
302000,313,3,2,1,0
485000,613,4,4,2,0
435500,513,3,2,2,0
700000,395,3,2,1,0
340000,428,3,2,2,0
609000,1349,2,2,1,1
1235000,425,4,3,2,0
360000,192,3,1,1,1
349500,535,3,2,2,0
615000,186,4,2,1,0
370000,169,3,2,2,0
1025000,295,2,2,2,0
620000,160,2,2,2,0
696000,797,4,4,2,0
650000,831,5,2,2,0
665000,439,4,2,2,0
720000,576,6,4,2,0
650000,1641,2,2,1,0
265000,697,3,1,1,0
679000,238,3,2,2,1
692000,767,4,2,5,0
950000,518,2,2,2,0
360000,642,3,2,2,0
330000,2647,1,1,1,1
665000,110,3,2,2,1
335000,290,3,2,2,1
360000,432,4,2,2,0
608500,360,2,1,1,0
363000,512,4,2,2,0
3500000,960,4,3,3,0
223000,316,1,1,1,1
772000,514,3,1,2,0
490000,741,3,2,2,1
410000,535,3,1,1,0
590000,1282,2,1,1,1
330000,220,3,2,2,1
370500,1910,2,1,1,1
515000,173,2,1,1,1
640000,805,4,2,3,0
599000,570,4,2,3,0
810000,321,2,1,2,0
605000,664,3,1,2,0
463000,2127,2,1,0,1
260000,174,3,1,1,1
360000,402,3,2,1,0
612500,564,2,1,1,1
437000,1782,1,1,1,1
865000,543,3,2,1,0
370000,480,3,2,1,0
365000,576,3,2,2,0
565000,667,4,3,2,0
325000,157,2,2,1,0
532000,763,3,1,1,0
516000,576,4,2,2,0
619000,1947,2,1,1,0
440000,551,3,2,2,0
307500,1601,1,1,1,1
292000,126,2,1,1,1
455000,425,3,2,2,0
785000,340,2,1,2,1
370000,509,1,1,1,1
807000,481,3,1,2,0
395000,334,4,2,2,0
1025000,342,2,1,3,0
530000,215,2,1,1,1
400000,195,3,2,1,1
560000,512,4,3,2,0
400000,321,5,2,2,0
405000,1026,1,1,0,0
800000,691,3,2,2,0
1080000,703,3,2,2,0
485000,229,2,1,1,1
570000,570,2,1,2,0
1355000,358,3,2,1,1
470000,202,2,1,1,1
664000,694,3,2,1,0
1625000,256,2,1,1,0
2850000,656,4,2,4,0
922000,301,4,2,2,1
525000,358,2,1,1,0
926500,233,2,1,1,0
890000,506,3,2,2,0
486000,396,5,2,2,0
550000,909,2,1,2,1
518000,125,2,1,2,1
350000,452,4,2,2,0
395000,3097,2,1,1,0
842500,575,6,2,1,0
420000,312,3,1,1,0
252000,857,1,1,1,1
3050000,877,3,2,5,0
430000,630,3,2,4,0
410000,425,3,2,2,0
272500,2311,1,1,1,1
4600000,650,4,3,4,0
765000,739,5,2,2,0
380000,1827,1,1,0,1
945000,209,2,1,1,0
318500,448,3,2,2,0
375000,621,3,1,2,0
315000,553,3,1,2,0
1120000,526,2,1,2,0
1466100,818,4,2,2,0
702000,149,3,2,2,1
400000,682,4,2,2,0
1168000,702,3,1,4,0
250000,2323,1,1,0,1
1265000,543,4,3,2,0
2020000,694,3,2,2,0
480000,567,5,2,2,0
350000,594,4,2,2,0
6500000,654,4,3,5,0
305000,589,3,1,2,0
410000,400,4,2,2,0
397500,978,3,2,5,0
520000,768,2,1,1,0
355000,343,3,2,1,0
225000,312,3,2,1,0
408000,480,4,2,2,0
598000,1423,2,2,1,1
910000,640,3,1,1,0
891000,553,3,1,2,0
1510000,500,4,3,2,0
890000,463,3,1,1,0
440000,392,4,2,2,0
610000,1017,3,1,2,0
235000,204,3,1,1,1
275000,785,3,2,4,0
450000,448,3,1,2,0
370500,642,3,1,2,0
313000,326,3,2,1,0
526000,750,3,2,3,0
560000,78,2,2,2,1
510000,668,4,2,2,0
315000,678,1,1,1,1
986000,470,2,1,1,0
347500,702,3,2,2,0
2745000,650,4,2,3,0
1526000,951,3,2,2,0
710000,893,3,2,6,0
545000,640,4,2,2,0
376000,179,2,1,1,1
410000,551,4,1,1,0
356000,377,3,2,2,0
710000,604,3,2,3,0
347500,603,2,1,1,1
420000,196,3,2,2,0
372000,500,3,2,2,0
570000,557,3,1,2,0
410000,653,4,2,2,0
515000,1056,2,1,1,1
2030000,596,4,2,2,0
220000,372,2,1,1,0
300000,1149,3,1,1,0
282500,580,3,1,1,0
335000,707,3,2,2,0
570000,753,3,2,2,0
210000,580,3,1,1,0
725000,722,3,2,3,0
270000,1219,2,1,2,0
245000,1697,1,1,1,1
460000,669,4,2,2,0
355000,650,4,2,4,0
630000,999,2,2,1,0
615000,246,3,2,2,1
818000,689,5,3,4,0
750000,483,3,1,2,0
340000,181,2,1,1,1
780000,531,2,1,1,0
300000,931,2,1,1,1
374900,349,4,2,2,0
385000,334,4,1,1,0
335000,675,2,1,1,1
645000,112,2,1,1,1
385000,537,4,2,2,0
900000,86,2,1,1,0
763000,907,3,2,1,1
360000,488,1,1,0,1
717000,343,3,1,1,0
580000,2162,2,2,1,1
327000,606,3,1,1,0
422000,250,2,2,2,1
555000,2038,2,1,2,1
710000,456,2,2,1,1
515000,608,5,2,2,0
310000,580,4,2,2,0
375000,889,2,1,1,1
1585500,497,2,2,2,0
960000,582,4,1,1,0
322000,350,3,2,2,0
1162000,506,2,1,2,1
960000,399,3,1,2,0
278000,177,2,1,1,0
528000,167,2,1,0,0
370000,780,3,1,1,0
370800,1214,1,2,1,1
576000,188,3,2,1,0
838000,858,4,3,1,1
435000,658,4,2,2,0
630000,188,4,2,2,0
655001,918,6,3,3,0
600000,146,2,1,2,1
525000,172,2,1,1,1
497500,777,4,2,2,0
560500,707,4,2,2,0
1310000,412,4,2,3,0
469000,2896,1,1,1,1
365000,713,3,2,6,0
375000,945,2,1,1,1
1055000,649,4,2,2,0
710000,2844,3,1,1,1
455000,1029,3,2,2,0
350000,856,3,2,2,0
285000,975,3,1,1,1
277000,630,3,2,2,0
399000,1781,2,2,2,0
540500,564,2,1,1,1
388500,639,3,1,3,0
3675000,915,2,3,2,0
377000,656,4,2,2,0
227500,974,2,1,1,1
240000,191,2,1,1,1
538000,595,3,2,2,0
315000,553,3,1,2,0
420000,726,5,3,2,0
495000,983,3,1,1,0
925000,2248,2,1,1,1
430000,367,3,2,1,0
650000,1000,4,2,4,0
760000,423,3,1,2,0
385000,881,2,1,1,1
490000,1338,2,1,1,1
935000,276,4,2,2,1
632000,436,3,1,1,1
530000,595,4,2,2,0
620000,1140,3,2,2,1
366000,600,3,2,2,0
204000,448,4,2,2,0
470000,400,4,2,2,0
350000,301,3,2,1,0
3315000,685,3,4,3,1
277500,563,4,2,2,0
345000,307,3,2,1,0
260000,483,1,1,1,1
675000,2340,2,2,6,0
553000,648,4,1,2,0
295000,656,4,1,1,0
470000,540,4,3,8,0
531500,472,2,1,2,0
2430000,469,5,3,2,0
422500,627,4,2,2,0
2345000,761,5,3,2,0
669500,340,2,1,1,0
1450000,183,3,3,1,1
1450000,164,2,2,1,1
441000,480,4,2,2,0
925000,857,5,4,3,0
430000,719,4,2,2,0
290000,542,3,1,2,0
465000,395,5,3,2,0
670000,939,3,1,4,0
400000,1500,4,2,2,0
360000,730,3,2,2,0
400000,639,3,1,2,0
240000,105,2,1,1,1
502500,512,4,2,2,0
330000,662,3,1,1,0
350000,793,4,2,1,0
580000,127,3,1,1,1
427000,1653,1,1,1,1
497500,400,4,2,2,0
460000,650,3,2,2,0
352000,600,4,2,2,0
483000,2896,1,1,1,1
560000,647,4,2,1,0
1440000,654,4,2,1,1
1130000,671,4,2,1,0
300000,300,2,1,1,0
365000,534,3,1,2,0
290000,616,4,2,3,0
711000,405,3,1,1,0
432000,760,4,2,3,0
540000,791,3,1,2,1
1140000,1670,3,2,1,1
355000,158,3,2,1,0
500000,488,4,2,2,0
505000,803,4,2,2,0
330000,554,4,2,2,0
366000,300,3,2,1,0
502000,865,2,1,1,1
670000,350,2,3,2,0
588000,183,3,2,2,1
307500,454,3,1,1,0
775000,165,4,3,1,1
505000,488,3,1,1,1
400000,457,1,1,1,1
370000,624,4,2,3,0
405000,240,2,1,1,0
649000,375,3,1,2,1
980000,476,2,2,1,0
476000,169,2,1,1,1
425000,254,3,2,2,1
253000,536,3,2,1,0
662000,3003,2,2,1,1
382000,603,3,1,2,0
665000,1012,3,2,1,1
415000,851,4,2,2,0
367000,500,3,2,2,0
292500,588,3,1,2,0
515000,132,2,2,1,1
747000,753,3,2,2,0
660000,545,3,1,2,1
562500,405,4,2,2,0
385000,522,3,1,2,0
450000,595,4,2,2,0
488000,396,4,3,2,0
346500,539,3,1,3,0
550000,336,3,2,1,0
362000,682,3,1,2,0
639114,2896,2,2,1,1
377000,375,3,2,2,0
356980,232,3,2,1,1
337500,465,3,2,2,0
1250000,735,3,1,1,0
420000,428,4,2,2,0
326000,59,1,1,1,1
750000,166,2,1,1,1
310000,287,3,2,1,0
310000,341,2,1,1,0
311000,654,3,2,1,0
227500,1410,1,1,1,1
412500,678,3,2,2,1
850000,525,3,1,1,0
2901000,827,4,2,2,0
815000,264,2,2,2,1
2070000,419,4,2,2,0
415000,2343,1,1,1,1
557500,884,3,1,2,0
500000,849,4,2,2,0
425000,1939,2,1,1,1
355000,832,1,1,2,1
292000,656,3,2,2,0
295000,663,3,2,1,0
340000,160,3,2,1,1
755000,779,4,4,8,0
375000,591,4,2,1,0
380000,212,3,2,2,0
300000,630,3,1,3,0
280000,187,2,1,1,1
460000,583,3,1,1,0
445000,963,2,1,1,1
625000,1020,5,2,4,0
1050000,1948,4,2,2,0
340000,668,3,2,1,0
228000,580,3,1,1,0
495000,923,3,2,2,0
1460000,199,1,1,2,1
580000,118,2,1,2,0
487500,703,4,2,2,0
308000,366,1,1,1,1
650000,483,3,2,2,0
415000,54,3,1,1,1
400000,703,4,2,2,0
438000,656,3,2,1,0
2230000,216,3,2,2,0
445000,543,1,1,1,1
447000,794,2,1,1,1
1200000,234,3,1,1,0
358000,825,2,1,1,1
290000,804,3,2,4,0
450000,509,2,2,1,1
340000,223,3,2,3,1
480000,694,1,1,1,1
585000,177,2,2,1,0
2220000,557,3,1,2,0
250000,580,3,1,2,0
710000,2392,2,2,1,1
1025000,623,2,2,2,1
330000,232,3,2,2,0
414000,760,3,2,5,0
310000,602,3,2,2,0
825500,608,3,2,1,1
450000,136,2,1,2,1
1450000,1180,3,2,4,0
599500,215,3,1,1,1
464500,575,2,1,0,1
330000,325,2,1,1,1
591000,379,3,2,2,1
365000,203,3,2,1,0
1805000,667,5,2,2,0
342000,188,3,2,1,1
460000,900,4,2,3,0
389000,375,4,2,2,0
530000,550,2,1,1,1
455000,424,4,2,2,0
1582500,402,3,2,2,0
347000,300,4,2,2,0
315000,793,3,1,2,0
362500,413,3,1,2,0
457000,607,3,2,2,0
360000,293,3,2,2,0
470000,353,2,2,1,1
785000,518,2,2,4,0
530000,108,3,2,2,0
890000,2535,2,2,2,0
660000,450,2,2,1,1
492000,483,2,1,1,0
340000,629,3,1,1,0
507000,579,3,1,1,0
508500,668,4,2,2,0
275000,2336,2,1,1,1
390000,300,2,1,1,0
381000,3318,2,1,1,1
620000,479,3,1,2,0
410000,697,3,1,1,0
405000,546,3,2,2,0
327000,570,3,2,2,0
282000,539,3,1,1,0
904000,557,2,1,3,0
750000,335,5,2,1,0
650000,396,3,2,1,1
425000,640,4,2,8,0
345000,2117,2,1,1,0
320000,312,3,1,1,0
800000,212,3,2,2,0
711000,725,3,1,2,0
590000,1208,2,1,1,1
285000,568,3,1,2,0
501298,578,3,1,4,0
385000,385,3,2,2,0
405000,650,4,1,2,0
495500,635,4,2,5,0
415000,2127,1,1,0,1
280000,530,3,2,2,0
493000,2028,2,1,1,1
892000,247,3,1,1,0
912500,730,2,2,3,0
292000,547,3,2,1,0
2820000,1012,5,4,2,0
1852000,338,4,2,4,0
240000,1475,1,1,1,1
330000,247,3,2,1,0
450000,459,4,2,2,0
410000,1674,2,1,1,1
402000,1939,2,1,1,1
402000,146,2,1,1,1
420000,1410,2,1,1,1
465000,394,3,2,2,0
720000,266,2,1,1,0
325000,104,2,1,1,1
310000,231,2,1,1,1
519000,596,3,2,2,0
250000,217,2,1,1,1
566300,111,3,1,2,0
635000,545,5,2,2,0
325000,390,3,2,2,0
446000,158,3,1,1,0
559150,685,2,1,1,1
320000,2691,2,2,1,1
500000,544,4,2,2,0
347500,276,3,2,2,0
270000,222,3,2,2,1
545000,801,4,2,2,0
1570000,517,5,2,1,0
515000,458,3,2,2,0
345000,401,4,2,2,0
345000,659,3,2,2,0
430000,655,4,2,2,0
1560000,702,4,3,2,0
350000,675,2,1,1,1
255000,1722,2,1,1,1
342000,588,3,2,2,0
335000,545,3,1,2,0
535000,525,3,2,2,0
